#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
123,Ghana,"167,215",,"1,456 ",,"165,153",,606,2,"5,162",45,"2,479,277","76,530","32,396,041 ",Africa,"19422,25013",,,19
124,Jamaica,"144,881",+114,"3,171 ",,"92,449",+123,"49,261",,"48,495","1,061","1,140,821","381,861","2,987,528 ",North America,219423,38,,"16,489"
125,Cambodia,"136,477",+22,"3,056 ",,"133,302",+11,119,,"7,939",178,"3,005,631","174,838","17,190,970 ",Asia,"1265,6256",1,,7
126,Rwanda,"131,906",+26,"1,464 ",,"45,522",,"84,920",,"9,694",108,"5,620,449","413,051","13,607,149 ",Africa,"1039,2952",2,,"6,241"
127,Cameroon,"120,068",,"1,931 ",,"117,791",,346,13,"4,304",69,"1,751,774","62,802","27,893,764 ",Africa,"23214,44516",,,12
128,Malta,"111,149",+182,773 ,+1,"103,974",+486,"6,402",4,"250,369","1,741","2,001,696","4,508,923","443,941 ",Europe,45740,410,2,"14,421"
129,Angola,"102,209",+308,"1,912 ",+3,"97,149",,"3,148",,"2,924",55,"1,499,795","42,911","34,951,697 ",Africa,"34218,28023",9,0.09,90
130,DRC,"91,737",,"1,376 ",,"50,930",,"39,431",,964,14,"846,704","8,902","95,115,482 ",Africa,"1,03769,125112",,,415
131,French Guiana,"89,779",,402 ,,"11,254",,"78,123",1,"285,489","1,278","644,972","2,050,955","314,474 ",South America,47820,,,"248,424"
132,Barbados,"87,754",+170,479 ,,"85,350",+249,"1,925",,"304,603","1,663","716,572","2,487,294","288,093 ",North America,36010,590,,"6,682"
133,Malawi,"86,968",+37,"2,655 ",+2,"83,551",+12,762,67,"4,319",132,"597,746","29,682","20,138,291 ",Africa,"2327,58534",2,0.10,38
134,Senegal,"86,791",,"1,968 ",,"84,603",,220,,"4,919",112,"1,125,833","63,808","17,643,980 ",Africa,"2038,96516",,,12
135,Channel Islands,"85,848",,181 ,,"82,813",,"2,854",,"484,656","1,022","1,252,808","7,072,737","177,132 ",Europe,29790,,,"16,112"
136,Ivory Coast,"84,616",+33,808 ,+2,"83,565",+83,243,,"3,054",29,"1,567,145","56,554","27,710,703 ",Africa,"32734,29518",1,0.07,9
137,Suriname,"80,919",,"1,377 ",,"49,590",,"29,952",,"135,462","2,305","238,251","398,844","597,354 ",South America,74343,,,"50,141"
138,French Polynesia,"74,113",+91,649 ,,N/A,N/A,N/A,7,"260,759","2,283",,,"284,220 ",Australia/Oceania,4438,320,,"140,609"
139,Eswatini,"73,243",+1,"1,417 ",,"71,788",+20,38,11,"61,826","1,196","1,039,299","877,291","1,184,668 ",Africa,168361,0.8,,32
140,Guyana,"68,972",+59,"1,267 ",+1,"66,686",+23,"1,019",,"86,834","1,595","670,394","844,013","794,293 ",South America,126271,74,1,"1,283"
141,Fiji,"66,975",+59,870 ,+1,"64,368",+48,"1,737",,"73,624",956,"592,054","650,827","909,695 ",Australia/Oceania,"141,0462",65,1,"1,909"
142,New Caledonia,"66,596",,314 ,,"64,483",,"1,799",9,"228,776","1,079","98,964","339,969","291,097 ",Australia/Oceania,49273,,,"6,180"
143,Madagascar,"66,289",,"1,406 ",,"64,277",,606,6,"2,275",48,"484,927","16,639","29,143,130 ",Africa,"44020,72860",,,21
144,Belize,"66,179",+185,680  ,,"64,810",+259,689,6,"160,491","1,649","576,016","1,396,900","412,353 ",North America,66061,449,,"1,671"
145,Sudan,"62,872",+77,"4,955 ",,N/A,N/A,N/A,,"1,369",108,"562,941","12,254","45,937,684 ",Africa,"7319,27182",2,,383
146,Mauritania,"61,970",+49,989 ,+3,"59,504",+121,"1,477",,"12,650",202,"894,186","182,526","4,898,960 ",Africa,"794,9535",10,0.6,301
147,Cabo Verde,"61,922",,409 ,,"61,174",,339,23,"108,959",720,"401,416","706,339","568,305 ",Africa,"91,3891",,,597
148,Bhutan,"60,109",+169,21 ,,"59,959",+114,129,,"76,190",27,"2,303,734","2,920,037","788,940 ",Asia,"1337,5690",214,,164
149,Syria,"56,005",+32,"3,150 ",,"52,790",+10,65,,"3,049",171,"146,269","7,963","18,367,863 ",Asia,"3285,831126",2,,4
150,Gabon,"48,289",,306 ,,"47,477",,506,,"20,699",131,"1,604,748","687,888","2,332,863 ",Africa,"487,6241",,,217
151,Seychelles,"45,185",,167 ,,"44,755",,263,,"453,715","1,677",,,"99,589 ",Africa,2596,,,"2,641"
152,Curaçao,"44,932",+150,282 ,+2,"44,434",+95,216,3,"271,555","1,704","496,693","3,001,855","165,462 ",North America,45870,907,12,"1,305"
153,Papua New Guinea,"44,761",,662 ,,"43,982",,117,7,"4,817",71,"249,149","26,811","9,292,750 ",Australia/Oceania,"20814,03737",,,13
154,Andorra,"44,671",,153 ,,"43,802",,716,14,"576,274","1,974","249,838","3,223,009","77,517 ",Europe,25070,,,"9,237"
155,Burundi,"43,222",,38 ,,N/A,N/A,N/A,,"3,427",3,"345,742","27,411","12,613,166 ",Africa,"292331,92536",,,"3,362"
156,Aruba,"41,787",,224 ,,"41,315",,248,1,"388,027","2,080","177,885","1,651,809","107,691 ",North America,34811,,,"2,303"
157,Mauritius,"39,012",,"1,008 ",,"37,157",,847,,"30,572",790,"358,675","281,077","1,276,072 ",Africa,"331,2664",,,664
158,Mayotte,"37,958",,187 ,,N/A,N/A,N/A,,"132,608",653,"176,919","618,075","286,242 ",Africa,"81,5312",,,"121,600"
159,Togo,"37,821",+23,275 ,,"37,298",+55,248,,"4,360",32,"762,628","87,916","8,674,517 ",Africa,"22931,54411",3,,29
160,Tanzania,"37,510",,841 ,,N/A,N/A,N/A,7,593,13,,,"63,204,830 ",Africa,"1,68575,154",,,577
161,Guinea,"37,358",,443 ,,"36,419",,496,8,"2,695",32,"660,107","47,629","13,859,424 ",Africa,"37131,28521",,,36
162,Isle of Man,"37,239",,110 ,,"26,794",,"10,335",,"433,258","1,280","150,753","1,753,941","85,951 ",Europe,27811,,,"120,243"
163,Bahamas,"36,435",,822 ,,"34,913",,700,,"90,881","2,050","241,422","602,187","400,909 ",North America,114882,,,"1,746"
164,Faeroe Islands,"34,658",,28 ,,N/A,N/A,N/A,5,"703,830",569,"778,000","15,799,521","49,242 ",Europe,"11,7590",,,"547,033"
165,Lesotho,"34,040",,702 ,,"24,155",,"9,183",,"15,637",322,"431,221","198,090","2,176,890 ",Africa,"643,1015",,,"4,218"
166,Haiti,"32,103",,837 ,,"29,895",,"1,371",,"2,747",72,"132,422","11,332","11,686,083 ",North America,"36413,96288",,,117
167,Mali,"31,203",+3,737 ,,"30,369",+1,97,,"1,455",34,"710,828","33,153","21,440,624 ",Africa,"68729,09230",0.1,,5
168,Cayman Islands,"27,966",,29 ,,"8,553",,"19,384",1,"415,567",431,"222,773","3,310,345","67,296 ",North America,"22,3210",,,"288,041"
169,Saint Lucia,"27,464",,385 ,,"26,913",,166,,"148,183","2,077","209,716","1,131,527","185,339 ",North America,74811,,,896
170,Benin,"27,216",,163 ,,"25,506",,"1,547",5,"2,131",13,"604,310","47,319","12,770,925 ",Africa,"46978,34921",,,121
171,Somalia,"26,912",+12,"1,350  ",,"13,182",,"12,380",,"1,602",80,"400,466","23,841","16,797,693 ",Africa,"62412,44342",0.7,,737
172,Congo,"24,604",,386 ,,"20,178",,"4,040",,"4,246",67,"347,815","60,018","5,795,142 ",Africa,"23615,01317",,,697
173,Timor-Leste,"22,975",,133 ,,"22,829",,13,,"16,774",97,"271,206","198,008","1,369,670 ",Asia,"6010,2985",,,9
174,Solomon Islands,"21,544",,153 ,,"16,357",,"5,034",1,"29,871",212,"5,117","7,095","721,244 ",Australia/Oceania,"334,714141",,,"6,980"
175,Burkina Faso,"20,853",,382 ,,"20,439",,32,,945,17,"248,995","11,281","22,072,469 ",Africa,"1,05857,78189",,,1
176,Gibraltar,"19,862",,105 ,,"16,579",,"3,178",,"589,902","3,119","534,283","15,868,221","33,670 ",Europe,23210,,,"94,387"
177,San Marino,"19,253",+53,117 ,+1,"18,554",+5,582,4,"565,002","3,434","152,231","4,467,396","34,076 ",Europe,22910,"1,555",29,"17,079"
178,Grenada,"18,655",,233 ,,"18,266",,156,4,"164,237","2,051","172,697","1,520,407","113,586 ",North America,64871,,,"1,373"
179,Nicaragua,"18,491",,225 ,,"4,225",,"14,041",,"2,725",33,,,"6,785,332 ",North America,"36730,157",,,"2,069"
180,Liechtenstein,"18,335",,85 ,,"17,958",,292,,"478,084","2,216","102,174","2,664,181","38,351 ",Europe,24510,,,"7,614"
181,Tajikistan,"17,786",,125 ,,"17,264",,397,,"1,783",13,,,"9,974,630 ",Asia,"56179,797",,,40
182,South Sudan,"17,733",,138 ,,"15,630",,"1,965",1,"1,547",12,"410,280","35,797","11,461,436 ",Africa,"64683,05428",,,171
183,Bermuda,"16,722",,141 ,,"16,201",,380,,"270,543","2,281","958,749","15,511,479","61,809 ",North America,44380,,,"6,148"
184,Equatorial Guinea,"16,621",+37,183 ,,"16,015",+153,423,5,"11,103",122,"350,919","234,414","1,497,006 ",Africa,"908,1804",25,,283
185,Djibouti,"15,690",,189 ,,"15,427",,74,,"15,423",186,"305,941","300,736","1,017,309 ",Africa,"655,3833",,,73
186,Samoa,"15,178",,29 ,,"1,605",,"13,544",4,"75,474",144,"170,551","848,078","201,103 ",Australia/Oceania,"136,9351",,,"67,349"
187,Dominica,"14,852",,68 ,,"14,554",,230,,"205,277",940,"210,195","2,905,212","72,351 ",North America,"51,0640",,,"3,179"
188,CAR,"14,712",,113 ,,"6,859",,"7,740",2,"2,942",23,"81,294","16,255","5,001,066 ",Africa,"34044,25762",,,"1,548"
189,Monaco,"13,739",,57 ,,"13,372",,310,4,"345,123","1,432","77,770","1,953,578","39,809 ",Europe,36981,,,"7,787"
190,Tonga,"12,439",,12 ,,"12,283",,144,,"115,028",111,"535,009","4,947,420","108,139 ",Australia/Oceania,"99,0120",,,"1,332"
191,Gambia,"12,009",,365 ,,"11,591",,53,,"4,700",143,"155,686","60,930","2,555,158 ",Africa,"2137,00016",,,21
192,Greenland,"11,971",,21 ,,"2,761",,"9,189",4,"210,124",369,"164,926","2,894,911","56,971 ",North America,"52,7130",,,"161,293"
193,Yemen,"11,848",,"2,149 ",,"9,108",,591,23,380,69,"265,253","8,511","31,165,946 ",Asia,"2,63014,503117",,,19
194,Vanuatu,"11,723",+1,14 ,,"11,672",+42,37,,"36,431",44,"24,976","77,617","321,786 ",Australia/Oceania,"2722,98513",3,,115
195,Saint Martin,"11,224",,63 ,,"1,399",,"9,762",7,"280,523","1,575","112,382","2,808,778","40,011 ",North America,46350,,,"243,983"
196,Sint Maarten,"10,656",,87 ,,"10,524",,45,10,"242,905","1,983","62,056","1,414,575","43,869 ",North America,45041,,,"1,026"
197,Caribbean Netherlands,"10,567",,35 ,,"10,424",,108,,"395,472","1,310","30,126","1,127,470","26,720 ",North America,37631,,,"4,042"
198,Eritrea,"9,882",+4,103 ,,"9,711",+2,68,,"2,710",28,"23,693","6,497","3,646,547 ",Africa,"36935,403154",1,,19
199,Niger,"9,096",,311 ,,"8,628",,157,1,350,12,"254,538","9,792","25,994,039 ",Africa,"2,85883,582102",,,6
200,Antigua and Barbuda,"8,712",,144 ,,"8,543",,25,1,"87,485","1,446","18,901","189,801","99,583 ",North America,116925,,,251
201,Guinea-Bissau,"8,400",,171 ,,"8,151",,78,6,"4,072",83,"145,231","70,402","2,062,882 ",Africa,"24612,06414",,,38
202,Comoros,"8,209",,160 ,,"7,933",,116,,"9,047",176,,,"907,388 ",Africa,"1115,671",,,128
203,Sierra Leone,"7,722",,125 ,,N/A,N/A,N/A,,929,15,"259,958","31,290","8,307,892 ",Africa,"1,07666,46332",,,334
204,Liberia,"7,504",,294 ,,"5,747",,"1,463",2,"1,416",55,"139,824","26,381","5,300,167 ",Africa,"70618,02838",,,276
205,Chad,"7,430",+3,193 ,,"4,874",,"2,363",,427,11,"191,341","11,005","17,387,307 ",Africa,"2,34090,09091",0.2,,136
206,British Virgin Islands,"7,131",,63 ,,N/A,N/A,N/A,1,"232,727","2,056","105,790","3,452,564","30,641 ",North America,44860,,,783
207,St. Vincent Grenadines,"7,040",,115 ,,"6,641",,284,,"63,049","1,030","100,341","898,638","111,659 ",North America,169711,,,"2,543"
208,Nauru,"6,960",,1 ,,"3,391",,"3,568",,"634,863",91,"14,517","1,324,181","10,963 ",Australia/Oceania,"210,9631",,,"325,458"
209,Saint Kitts and Nevis,"6,383",+6,45 ,,"6,228",,110,,"118,276",834,"108,021","2,001,612","53,967 ",North America,"81,1990",111,,"2,038"
210,Turks and Caicos,"6,255",,36 ,,"6,144",,75,4,"157,220",905,"548,537","13,787,533","39,785 ",North America,"61,1050",,,"1,885"
211,Sao Tome and Principe,"6,087",+8,74 ,,"5,997",+7,16,,"26,761",325,"29,036","127,653","227,461 ",Africa,"373,0748",35,,70
212,Cook Islands,"5,831",,1 ,,"5,807",,23,,"331,363",57,"19,690","1,118,941","17,597 ",Australia/Oceania,"317,5971",,,"1,307"
213,Palau,"5,308",,6 ,,"5,166",,136,1,"290,531",328,"62,774","3,435,906","18,270 ",Australia/Oceania,"33,0450",,,"7,444"
214,St. Barth,"4,845",,6 ,,N/A,N/A,N/A,,"487,523",604,"78,646","7,913,665","9,938 ",North America,"21,6560",,,"440,431"
215,Anguilla,"3,535",+39,9 ,,"3,514",+50,12,4,"231,409",589,"51,382","3,363,577","15,276 ",North America,"41,6970","2,553",,786
216,Kiribati,"3,236",,13 ,,"2,665",,558,3,"26,269",106,,,"123,187 ",Australia/Oceania,"389,476",,,"4,530"
217,Saint Pierre Miquelon,"2,970",,1 ,,"2,449",,520,1,"517,782",174,"24,521","4,274,930","5,736 ",North America,"25,7360",,,"90,656"
218,Falkland Islands,"1,831",, ,,N/A,N/A,N/A,,"496,610",,"8,632","2,341,199","3,687 ",South America,20,,,"462,978"
219,Montserrat,"1,025",,8 ,,"1,015",,2,,"205,082","1,601","14,243","2,849,740","4,998 ",North America,56250,,,400
220,Macao,756,+14,5 ,,239,+11,512,,"1,133",7,"7,747","11,608","667,392 ",Asia,"883133,47886",21,,767
221,Diamond Princess,712,,13 ,,699,,0,,,,,, ,,,,,
222,Wallis and Futuna,456,,7 ,,438,,11,,"42,074",646,"20,508","1,892,231","10,838 ",Australia/Oceania,"241,5481",,,"1,015"
223,Marshall Islands,49,, ,,18,,31,,817,,,,"60,005 ",Australia/Oceania,"1,225",,,517
224,Micronesia,38,, ,,33,,5,,323,,"21,923","186,606","117,483 ",Australia/Oceania,"3,0925",,,43
225,Vatican City,29,, ,,29,,0,,"36,025",,,,805 ,Europe,28,,,
226,Niue,29,, ,,23,,6,,"17,597",,,,"1,648 ",Australia/Oceania,57,,,"3,641"
227,Western Sahara,10,,1 ,,9,,0,,16,2,,,"627,297 ",Africa,"62,730627,297",,,
228,MS Zaandam,9,,2 ,,7,,0,,,,,, ,,,,,
229,Tuvalu,3,, ,,,,3,,248,,,,"12,089 ",Australia/Oceania,"4,030",,,248
230,Saint Helena,2,, ,,2,,0,,327,,,,"6,114 ",Africa,"3,057",,,
#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
1,China,"227,426",+154,"5,226 ",,"220,971",+94,"1,229",,158,4,"160,000,000","111,163","1,439,323,776 ",Asia,"6,329275,4169",0.1,,0.9
2,USA,"91,371,232","+60,464","1,049,125 ",+46,"86,646,220","+84,446","3,675,887","4,183",,,"1,060,414,912",, ,North America,,,,
3,India,"43,767,534","+16,935","525,760 ",+51,"43,097,510","+16,069","144,264",698,"31,092",373,"869,425,632","617,630","1,407,680,653 ",Asia,"322,6772",12,0.04,102
4,Brazil,"33,301,118","+10,852","675,408 ",+55,"31,556,393","+25,841","1,069,317","8,318","154,428","3,132","63,776,166","295,751","215,641,433 ",South America,63193,50,0.3,"4,959"
5,France,"33,016,578","+73,668","150,661 ",+26,"30,527,965","+17,601","2,337,952",869,"503,547","2,298","271,490,188","4,140,585","65,568,079 ",Europe,24350,"1,124",0.4,"35,657"
6,Germany,"29,692,989",,"142,533 ",,"27,682,600","+20,800","1,867,856","1,238","352,103","1,690","122,332,384","1,450,633","84,330,334 ",Europe,35921,,,"22,149"
7,UK,"23,075,360",,"181,580 ",,"22,355,935","+16,983","537,845",146,"336,310","2,646","522,526,476","7,615,520","68,613,369 ",Europe,33780,,,"7,839"
8,Italy,"20,146,706","+68,664","169,925 ",+79,"18,510,884","+52,417","1,465,897",403,"334,216","2,819","232,863,728","3,863,000","60,280,538 ",Europe,33550,"1,139",1,"24,318"
9,S. Korea,"18,761,757","+40,342","24,742 ",+14,"18,325,028","+10,421","411,987",71,"365,305",482,"15,804,065","307,717","51,359,166 ",Asia,"32,0763",785,0.3,"8,022"
10,Russia,"18,490,296","+4,664","381,881 ",+46,"17,908,809","+2,483","199,606","2,300","126,592","2,615","273,400,000","1,871,807","146,062,072 ",Europe,83821,32,0.3,"1,367"
11,Turkey,"15,297,539",,"99,088 ",,"15,096,774",,"101,677",975,"177,486","1,150","162,743,369","1,888,186","86,190,334 ",Asia,68701,,,"1,180"
12,Spain,"13,090,476",,"109,348 ",,"12,396,745",,"584,383",339,"279,761","2,337","471,036,328","10,066,662","46,791,709 ",Europe,44280,,,"12,489"
13,Vietnam,"10,760,595",+745,"43,091 ",,"9,814,276","+7,948","903,228",41,"108,556",435,"85,826,548","865,841","99,125,103 ",Asia,"92,3001",8,,"9,112"
14,Japan,"10,204,843","+104,832","31,580 ",+21,"9,501,765","+41,513","671,498",129,"81,192",251,"58,982,291","469,279","125,687,029 ",Asia,"123,9802",834,0.2,"5,343"
15,Argentina,"9,465,827","+5,666","129,202 ",+8,"9,230,687","+3,668","105,938",393,"205,592","2,806","35,716,069","775,732","46,041,756 ",South America,53561,123,0.2,"2,301"
16,Australia,"8,773,576","+37,899","10,689 ",+30,"8,425,795","+33,446","337,092",155,"336,108",409,"75,144,270","2,878,713","26,103,426 ",Australia/Oceania,"32,4420","1,452",1,"12,914"
17,Netherlands,"8,284,028","+4,177","22,430 ",,"8,095,981","+4,169","165,617",55,"481,288","1,303","21,107,399","1,226,305","17,212,194 ",Europe,27671,243,,"9,622"
18,Iran,"7,278,478","+5,751","141,499 ",+13,"7,068,337",+643,"68,642",516,"84,451","1,642","52,690,831","611,362","86,186,017 ",Asia,126092,67,0.2,796
19,Mexico,"6,439,616","+31,173","326,491 ",+71,"5,481,046","+22,540","632,079","4,798","48,898","2,479","17,184,357","130,485","131,696,032 ",North America,204038,237,0.5,"4,800"
20,Colombia,"6,223,497",,"140,365 ",,"6,031,815",,"51,317",342,"119,707","2,700","35,781,769","688,254","51,989,211 ",South America,83701,,,987
21,Indonesia,"6,134,953","+3,540","156,849 ",+10,"5,950,554","+2,574","27,550","2,771","21,956",561,"102,088,338","365,353","279,423,671 ",Asia,"461,7813",13,0.04,99
22,Poland,"6,032,475",+397,"116,470 ",,"5,335,771",+8,"580,234",408,"159,750","3,084","36,555,101","968,037","37,762,086 ",Europe,63241,11,,"15,366"
23,Portugal,"5,292,623","+3,109","24,461 ",+15,"5,020,499","+16,890","247,663",61,"522,156","2,413","43,527,258","4,294,285","10,136,089 ",Europe,24140,307,1,"24,434"
24,Ukraine,"5,020,181",,"108,690 ",,"4,908,049",+149,"3,442",177,"116,213","2,516","19,521,252","451,900","43,198,137 ",Europe,93972,,,80
25,DPRK,"4,771,290",+430,74 ,,"4,770,340",+540,876,,"183,446",3,,,"26,009,240 ",Asia,"5351,476",17,,34
26,Malaysia,"4,622,981","+3,936","35,855 ",+7,"4,544,615","+3,899","42,511",61,"139,196","1,080","61,779,045","1,860,146","33,211,928 ",Asia,79261,119,0.2,"1,280"
27,Austria,"4,609,834","+10,345","18,931 ",+1,"4,467,592","+10,048","123,311",77,"505,952","2,078","192,241,115","21,099,394","9,111,215 ",Europe,24810,"1,135",0.1,"13,534"
28,Thailand,"4,559,029","+2,028","30,999 ",+18,"4,504,734","+2,578","23,296","1,496","64,983",442,"17,270,775","246,173","70,157,184 ",Asia,"152,2634",29,0.3,332
29,Israel,"4,513,055","+7,982","11,172 ",+12,"4,437,501","+10,491","64,382",310,"483,922","1,198","41,373,364","4,436,346","9,326,000 ",Asia,28350,856,1,"6,903"
30,Belgium,"4,349,050",,"32,051 ",,"4,155,889","+3,500","161,110",74,"371,952","2,741","34,784,155","2,974,912","11,692,498 ",Europe,33650,,,"13,779"
31,Taiwan,"4,264,774","+24,311","8,176 ",+73,"3,633,807","+28,497","622,791",,"178,407",342,"21,967,220","918,950","23,904,688 ",Asia,"62,9241","1,017",3,"26,053"
32,Chile,"4,137,152","+6,920","59,086 ",+47,"3,811,708","+13,055","266,358",186,"212,697","3,038","41,381,637","2,127,490","19,450,921 ",South America,53290,356,2,"13,694"
33,Canada,"4,007,463",,"43,555 ",,"3,576,675",,"387,233",195,"104,314","1,134","62,586,673","1,629,133","38,417,170 ",North America,108821,,,"10,080"
34,South Africa,"3,999,751",,"101,918 ",,"3,890,509",,"7,324",192,"65,749","1,675","25,867,414","425,213","60,834,082 ",Africa,155972,,,120
35,Czechia,"3,952,390",+580,"40,354 ",+3,"3,898,738",+268,"13,298",12,"367,681","3,754","55,628,436","5,174,979","10,749,499 ",Europe,32660,54,0.3,"1,237"
36,Switzerland,"3,843,522",,"14,021 ",,"3,679,326",,"150,175",54,"437,573","1,596","21,598,881","2,458,967","8,783,723 ",Europe,26260,,,"17,097"
37,Greece,"3,843,142",,"30,476 ",,"3,614,441",,"198,225",103,"372,424","2,953","86,634,526","8,395,422","10,319,258 ",Europe,33390,,,"19,209"
38,Peru,"3,749,635","+8,774","213,825 ",+24,"3,426,292","+5,120","109,518",182,"110,580","6,306","32,314,304","952,977","33,908,802 ",South America,91591,259,0.7,"3,230"
39,Philippines,"3,733,098","+2,557","60,641 ",,"3,652,587","+1,673","19,870",522,"33,166",539,"31,151,953","276,768","112,556,318 ",Asia,"301,8564",23,,177
40,Denmark,"3,039,859",,"6,551 ",,"3,009,498",,"23,810",14,"521,077","1,123","127,826,356","21,911,325","5,833,803 ",Europe,28910,,,"4,081"
41,Romania,"2,963,934","+2,165","65,813 ",+1,"2,853,649",,"44,472",108,"156,193","3,468","23,737,992","1,250,943","18,976,085 ",Europe,62881,114,0.05,"2,344"
42,Sweden,"2,528,166",,"19,170 ",,"2,494,092",+428,"14,904",16,"247,188","1,874","18,709,369","1,829,282","10,227,713 ",Europe,45341,,,"1,457"
43,Iraq,"2,405,186","+2,875","25,270 ",+3,"2,345,619","+3,606","34,297",25,"57,180",601,"18,936,695","450,191","42,063,663 ",Asia,"171,6652",68,0.07,815
44,Serbia,"2,056,691","+2,055","16,169 ",+1,"2,009,887",,"30,635",11,"237,339","1,866","10,041,491","1,158,774","8,665,617 ",Europe,45361,237,0.1,"3,535"
45,Bangladesh,"1,996,340",+900,"29,234 ",+4,"1,924,960","+1,983","42,146","1,228","11,880",174,"14,499,903","86,290","168,036,329 ",Asia,"845,74812",5,0.02,251
46,Hungary,"1,940,824",,"46,696 ",,"1,878,221",,"15,907",16,"201,952","4,859","11,394,556","1,185,656","9,610,335 ",Europe,52061,,,"1,655"
47,Slovakia,"1,806,090",+471,"20,172 ",+1,"1,777,234",+272,"8,684",26,"330,481","3,691","7,200,663","1,317,588","5,465,035 ",Europe,32711,86,0.2,"1,589"
48,Jordan,"1,700,526",,"14,068 ",,"1,685,354",,"1,104",124,"163,359","1,351","16,894,012","1,622,902","10,409,754 ",Asia,67401,,,106
49,Georgia,"1,667,453",,"16,847 ",,"1,637,293",,"13,313",,"419,638","4,240","16,920,079","4,258,174","3,973,553 ",Asia,22360,,,"3,350"
50,Ireland,"1,628,745",,"7,537 ",,"1,571,250",,"49,958",39,"322,505","1,492","12,480,436","2,471,227","5,050,300 ",Europe,36700,,,"9,892"
51,Singapore,"1,596,046","+6,947","1,453 ",+3,"1,495,141","+10,947","99,452",14,"268,505",244,"24,107,231","4,055,592","5,944,195 ",Asia,"44,0910","1,169",0.5,"16,731"
52,Pakistan,"1,546,252",+605,"30,440 ",+2,"1,505,635",+429,"10,177",173,"6,733",133,"29,277,315","127,491","229,641,780 ",Asia,"1497,5448",3,0.01,44
53,New Zealand,"1,500,754","+6,482","1,763 ",+22,"1,428,229","+7,751","70,762",,"300,025",352,"7,334,013","1,466,187","5,002,100 ",Australia/Oceania,"32,8371","1,296",4,"14,146"
54,Norway,"1,452,755",+87,"3,504 ",,"1,444,381",+615,"4,870",20,"263,768",636,"11,002,430","1,997,641","5,507,710 ",Europe,"41,5721",16,,884
55,Kazakhstan,"1,316,567","+1,546","13,664 ",,"1,294,798",+345,"8,105",24,"68,447",710,"11,575,012","601,772","19,234,864 ",Asia,"151,4082",80,,421
56,Hong Kong,"1,294,336","+3,486","9,437 ",+4,"1,208,928",+850,"75,971",5,"169,837","1,238","50,415,048","6,615,238","7,621,048 ",Asia,68080,457,0.5,"9,969"
57,Morocco,"1,251,297",+787,"16,184 ",+6,"1,220,252","+1,472","14,861",293,"33,100",428,"12,113,766","320,444","37,803,013 ",Africa,"302,3363",21,0.2,393
58,Bulgaria,"1,184,846",+417,"37,294 ",+3,"1,135,430",+82,"12,122",32,"173,177","5,451","10,177,040","1,487,475","6,841,824 ",Europe,61831,61,0.4,"1,772"
59,Finland,"1,171,034",,"5,012 ",,"1,120,330",,"45,692",21,"210,683",902,"11,129,795","2,002,383","5,558,274 ",Europe,"51,1090",,,"8,221"
60,Croatia,"1,168,111",+979,"16,156 ",+9,"1,142,194","+1,262","9,761",20,"288,162","3,986","4,997,769","1,232,903","4,053,658 ",Europe,32511,242,2,"2,408"
61,Lebanon,"1,140,794","+2,336","10,489 ",+2,"1,087,587",,"42,718",186,"168,678","1,551","4,795,578","709,077","6,763,129 ",Asia,66451,345,0.3,"6,316"
62,Cuba,"1,106,798",+68,"8,529 ",,"1,097,915",+40,354,23,"97,838",754,"13,997,964","1,237,387","11,312,518 ",North America,"101,3261",6,,31
63,Tunisia,"1,087,030",,"28,823 ",,N/A,N/A,N/A,29,"90,054","2,388","4,743,992","393,011","12,070,885 ",Africa,114193,,,"2,606"
64,Lithuania,"1,074,593",+88,"9,190 ",+2,"1,038,300",,"27,103",5,"406,290","3,475","10,026,924","3,791,049","2,644,894 ",Europe,22880,33,0.8,"10,247"
65,Slovenia,"1,060,248",+566,"6,667 ",,"1,034,542",+376,"19,039",16,"509,852","3,206","2,693,633","1,295,314","2,079,521 ",Europe,23121,272,,"9,155"
66,Belarus,"994,037",,"7,118 ",,"985,592",,"1,327",,"105,267",754,"13,646,641","1,445,162","9,442,985 ",Europe,"91,3271",,,141
67,Guatemala,"984,477","+1,669","18,822 ",+9,"891,574","+2,250","74,081",5,"52,953","1,012","5,127,997","275,823","18,591,610 ",North America,199884,90,0.5,"3,985"
68,Nepal,"981,408",+114,"11,953 ",+1,"968,016",+59,"1,439",,"32,491",396,"5,785,016","191,520","30,205,838 ",Asia,"312,5275",4,0.03,48
69,UAE,"973,416","+1,409","2,325 ",,"953,694","+1,434","17,397",,"96,053",229,"174,124,398","17,181,914","10,134,168 ",Asia,"104,3590",139,,"1,717"
70,Bolivia,"968,212","+2,954","21,979 ",,"902,599","+1,986","43,634",220,"80,699","1,832","2,705,422","225,492","11,997,838 ",South America,125464,246,,"3,637"
